@relation 'dataset_hw_3'

@attribute condition {'1-Control', '2-Buttony-Conversion-Buttons'}
@attribute user_id String
@attribute geo_country String
@attribute device_type {'Computer', 'Tablet', 'Mobile'}
@attribute refr_source String
@attribute view_depth numeric
@attribute view_height numeric
@attribute browser_language String
@attribute click_count numeric
@attribute view_count numeric
@attribute pageview_count numeric
@attribute pageping_count numeric
@attribute session_count numeric

@data
2-Buttony-Conversion-Buttons,de234cdb-07d1-4529-a619-55eab7604f29,ES,Mobile,,360,616,es,0,0,3,2,1
2-Buttony-Conversion-Buttons,de253429-0bb6-4b2a-aec8-099f11b095f5,CA,Mobile,,598,567,en,0,0,21,46,1
2-Buttony-Conversion-Buttons,de264b79-9331-407d-9081-04f870c7d1a6,KE,Mobile,Google,360,615,en,0,0,0,0,1
1-Control,de3a4191-679f-4afe-b51d-92a98271d540,NG,Mobile,,360,616,en,0,0,20,38,1
2-Buttony-Conversion-Buttons,de4715c1-f1be-4102-bdb1-e88ed65eff82,AF,Mobile,Google,360,615,en,0,0,1,2,1
2-Buttony-Conversion-Buttons,de489be3-8cb2-4fb0-84b2-6cd74312e05c,IN,Mobile,Google,360,615,en,0,0,1,3,1
1-Control,de569b79-e7b7-4608-a179-1b01b347ce59,PK,Mobile,Google,375,668,en,0,0,1,2,1
1-Control,de58bb9f-5c30-402f-bf06-3dcee4179a47,AL,Mobile,,320,452,en,0,0,0,0,1
1-Control,de5a2c9c-bf62-4a4f-8986-e803bf657256,CM,Mobile,Google,360,615,en,0,0,7,21,1
1-Control,de5bc408-4282-4da6-96ae-6513b9a48e7f,GH,Mobile,Google,400,594,en,0,0,0,0,1
1-Control,de60b799-ad62-4be5-8794-3c49e10fd772,IN,Mobile,,640,615,en,0,0,9,6,1
1-Control,de60bda5-701b-489e-8841-6b48f0207c1b,IN,Mobile,Google,320,529,en,0,0,1,2,1
1-Control,de64484f-f623-4e02-ad49-6edee6e397c6,GB,Mobile,Google,375,559,en,0,0,0,0,1
1-Control,de6a2e0c-e645-4896-83c1-bf0dff9a5a39,ID,Mobile,Google,360,615,id,0,0,1,2,1
1-Control,de7132ba-5966-49a3-a064-1258277c1652,IN,Mobile,Google,360,615,en,0,0,0,0,1
1-Control,de717590-8dac-4089-a7a1-a9409bbb9506,NG,Mobile,,320,470,en,0,0,5,8,1
1-Control,de74a747-1dbb-4625-b135-e10d73697da0,ZW,Mobile,Google,360,616,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,de7c5e8c-1f89-4f58-b8ee-f0d7ebdf20ec,US,Mobile,,320,568,en,0,0,0,0,1
1-Control,de7cce6a-9684-4a47-a7e6-5754beefa568,BD,Mobile,,320,460,en,0,0,3,1,1
1-Control,de805b50-a0c8-417a-86c5-f8ae48deeb29,RO,Mobile,,320,460,en,0,0,1,1,2
1-Control,de8469a2-745e-4c9f-b909-f5e788dc8d05,GB,Mobile,,360,615,en,0,0,20,39,1
1-Control,de8df9cf-0ee4-423e-a755-844d739e4ba0,IE,Mobile,Google,360,567,en,0,0,3,4,1
1-Control,de9395a7-38d7-4ac8-acde-4739bf06044e,IT,Mobile,Google,360,615,en,0,0,5,7,1
1-Control,dea7d116-6915-43c0-bbbf-b484d74e9a34,NG,Mobile,Google,320,508,en,0,0,4,21,1
2-Buttony-Conversion-Buttons,deaed2fd-68f1-4bbc-82e8-e2e35169d85f,IN,Mobile,Google,414,696,en,0,0,12,49,3
2-Buttony-Conversion-Buttons,deb52be9-6714-421b-9411-9d24d3e901eb,AZ,Mobile,Google,320,529,en,0,0,2,5,1
2-Buttony-Conversion-Buttons,dec698cb-264d-4608-a2a8-2d871812cd56,GH,Mobile,,360,567,en,0,0,1,2,1
1-Control,dee05d8f-bd0b-497e-bb8f-008338d3cbbb,KG,Mobile,Google,360,574,ru,0,0,4,4,1
1-Control,deea3f96-156b-4260-a4d1-85731c549c21,NG,Mobile,,610,331,en,0,0,0,0,3
1-Control,def07cf9-a58b-4567-8e39-9c4f09c54a45,GH,Mobile,,400,662,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,def2adf8-df7d-4273-be98-ccbc9e4c9198,PL,Mobile,,360,616,en,0,0,5,2,1
2-Buttony-Conversion-Buttons,def490ca-d823-428f-a34e-c1c1dade619a,SL,Mobile,,320,7569,en,0,0,11,5,1
1-Control,defad6b0-d973-4b6e-99dd-80b7e482bd51,UG,Mobile,,343,524,en,0,0,0,0,1
1-Control,df0275b0-837e-4161-afcb-46750159a3ad,UA,Tablet,Google,962,938,en,0,0,19,103,2
2-Buttony-Conversion-Buttons,df061526-02c3-4284-a5c7-0d87eb19c8e9,ID,Mobile,,320,508,id,0,0,7,3,1
1-Control,df17b0fe-b32b-4260-b2f4-202a57f1039b,GH,Mobile,Google,320,7133,en,0,0,18,6,1
1-Control,df1b29f1-6fe1-477b-b9f1-0670bd232cae,GR,Tablet,,800,727,el,0,0,14,25,3
1-Control,df1c9c19-5701-481c-864a-cee432c1ecd0,FR,Mobile,,320,529,en,0,0,5,10,1
1-Control,df37876b-f2b8-4410-a478-f79b83ed2d30,NG,Mobile,,300,405,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,df415a14-cc54-4585-b828-7f5f85f21406,KZ,Mobile,Google,414,716,ru,0,0,3,6,2
1-Control,df64d405-6442-40e2-9ae7-6a5679b38fa5,GB,Mobile,,320,219,en,0,0,0,0,1
1-Control,df662c7d-26f5-4af5-9455-3c6a19c80c31,RS,Mobile,Google,320,529,en,0,0,6,19,1
2-Buttony-Conversion-Buttons,df6cf767-4005-44e2-951c-eb159148f799,TR,Mobile,Google,360,567,en,0,0,3,3,1
1-Control,df6e4a4b-5756-48b6-9cf4-0cc9a29fd076,GB,Mobile,,375,628,en,0,0,3,1,1
2-Buttony-Conversion-Buttons,df74613e-5973-4f5c-9e84-1b1a4ef0db22,CA,Mobile,,375,628,en,0,0,2,8,1
2-Buttony-Conversion-Buttons,df788530-5d7b-4850-bc11-75423b40bffe,GB,Mobile,,375,628,en,0,0,2,7,1
2-Buttony-Conversion-Buttons,df8b7382-1dce-4c7f-a436-e8cf19f214d2,UG,Mobile,,533,508,en,0,0,7,5,1
2-Buttony-Conversion-Buttons,df8c6201-2989-4d82-b831-35d6de778edc,NG,Mobile,,300,425,en,0,0,0,0,1
1-Control,dfb7e7aa-2bc8-405e-9679-ec73a560021a,DE,Mobile,,448,747,ar,0,0,28,92,1
2-Buttony-Conversion-Buttons,dfbbedc6-338b-4278-b1c2-c76a29f4e16b,GB,Mobile,Google,320,508,en,0,0,10,12,1
2-Buttony-Conversion-Buttons,dfc052c6-9df6-4134-a7a7-0fde34815b72,CO,Mobile,Google,375,628,es,0,0,2,10,1
2-Buttony-Conversion-Buttons,dfcedc8d-1915-485b-829e-8eb737b3d1d8,SA,Mobile,Google,412,708,en,0,0,3,1,1
2-Buttony-Conversion-Buttons,dfcf0ec7-6c6d-49d2-962b-a5cb078beaf5,MW,Mobile,,320,508,en,0,0,3,23,1
1-Control,dfcfc178-71c5-424d-bbd4-464d49be1249,IN,Mobile,,320,480,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,dfd2748f-b29b-43b2-9974-88a65abaeb94,CY,Mobile,Google,320,508,en,0,0,0,0,1
1-Control,dfdc6524-a8fa-4caa-af0c-f0dc3694bb90,GH,Mobile,,343,6575,en,0,0,10,4,1
2-Buttony-Conversion-Buttons,dfe3e235-cbfa-4b64-b2dd-0de57ce631ab,SG,Mobile,Google,360,615,en,0,0,1,2,1
2-Buttony-Conversion-Buttons,dfedab4c-c2eb-40c8-a9bc-bdf9c36b9877,AL,Mobile,,360,592,en,1,1,1,7,1
2-Buttony-Conversion-Buttons,dff34674-eb96-4b8c-8e33-39e615fac265,GB,Mobile,Google,320,544,en,0,0,1,1,1
2-Buttony-Conversion-Buttons,e005796c-1b6d-438b-9c4a-000554089bcb,KR,Mobile,Google,375,559,ko,0,0,1,2,1
1-Control,e0172c1a-9e38-40d8-8a47-f8ffe8544a69,GH,Mobile,Google,300,425,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,e01880f8-6226-4d63-9a6e-3917032db304,GH,Mobile,Google,229,299,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,e0255121-6034-44d7-a067-62049dd4ad58,AE,Mobile,,375,667,en,0,0,0,0,1
1-Control,e02dd1f5-7eea-4acc-b6da-21aa9a86e7d1,NP,Mobile,,360,508,en,0,0,11,12,1
2-Buttony-Conversion-Buttons,e0327e9f-63a6-450a-956e-1c1975573294,NG,Mobile,,320,8109,en,0,0,16,3,1
2-Buttony-Conversion-Buttons,e032c771-a822-41e1-85de-471ca7989ae3,US,Mobile,Google,412,708,en,0,0,2,1,1
2-Buttony-Conversion-Buttons,e033eabd-f664-4086-b705-896db43e31c0,KE,Mobile,,300,392,en,0,0,0,0,1
1-Control,e034906e-1c0c-402f-8216-5c9af78f9a91,GB,Mobile,,320,529,en,0,0,6,33,1
1-Control,e0399eed-42ce-48bf-ba4b-ac4aafce9dac,JP,Mobile,,375,628,ja,0,0,4,4,1
2-Buttony-Conversion-Buttons,e039ccd7-6c45-47aa-8f04-c73a2a992a63,TZ,Mobile,Google,300,434,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,e03d5b1b-f643-4bfc-b60c-1802e4d5d62b,GB,Mobile,Google,375,628,en,0,0,3,7,1
1-Control,e0408470-5fa0-4b48-82f6-82c0b6c7c835,TR,Tablet,,1280,775,tr,0,0,12,40,1
2-Buttony-Conversion-Buttons,e046822b-a0c2-4398-869f-0e62435a3085,SG,Mobile,Google,375,628,en,0,0,16,17,1
2-Buttony-Conversion-Buttons,e0477927-1b1c-40ad-8659-18e1218a48d5,VN,Mobile,Google,320,529,en,0,0,17,93,1
2-Buttony-Conversion-Buttons,e0530b99-6b17-47fc-81d7-5fffe0c85997,IN,Mobile,,432,720,en,0,0,1,2,1
2-Buttony-Conversion-Buttons,e053aa2d-687b-4aa5-8cb9-957497e1050e,CA,Mobile,Google,360,616,en,0,0,1,1,1
2-Buttony-Conversion-Buttons,e05bd1dd-76f2-4857-8968-dcfb728c1827,IN,Tablet,,960,888,en,0,0,19,47,1
1-Control,e066a51a-9a2b-4bd9-a10b-a5e3813a1011,ET,Mobile,Google,320,485,en,0,0,6,15,1
2-Buttony-Conversion-Buttons,e06a2f41-1ca1-429b-9522-4e3d2b718dfb,JP,Mobile,,540,887,ja,0,0,29,72,1
1-Control,e06bebc1-b5ff-4f5c-ac42-301728bc1bf2,IN,Mobile,,360,616,en,0,0,5,8,1
2-Buttony-Conversion-Buttons,e06d5b28-d094-438d-9be6-b60acb15bd43,MX,Mobile,Google,320,508,es,0,0,2,1,1
1-Control,e0719247-33aa-4c3b-906c-3fadecf27079,IT,Mobile,Google,667,628,en,0,0,29,51,1
1-Control,e076b90f-0035-4323-b3f2-e1ec0ac530f9,SL,Mobile,,300,372,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,e0782d0a-cb1d-4f09-8028-07161fdb6b31,NG,Mobile,,300,427,en,0,0,0,0,1
1-Control,e0847377-3be1-4650-8555-50d6f697f36d,TR,Mobile,Google,375,559,tr,0,0,0,0,1
1-Control,e0878120-735a-4e9a-b325-823fff8a137b,BD,Mobile,,462,693,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,e089dc49-d33e-4e82-9d03-cfe364d0f43e,KZ,Mobile,Google,320,529,ru,0,0,1,1,1
2-Buttony-Conversion-Buttons,e0995018-18c2-4423-943e-f367e904b1ea,GB,Mobile,Google,360,560,en,0,0,0,0,1
1-Control,e0adcdcf-05c1-4f03-87cf-9d6d5296ce1d,NG,Mobile,,300,372,en,0,0,0,0,1
1-Control,e0b84cb7-6d96-4e4a-93af-539742859b99,PT,Mobile,Google,320,440,en,0,0,2,3,1
2-Buttony-Conversion-Buttons,e0b8d671-5bbd-4504-8af6-ffafe5abd863,ES,Mobile,Google,360,616,es,0,0,7,10,1
1-Control,e0ca3e65-30ea-4e0e-96f4-a441d4134e81,PK,Mobile,Google,320,544,en,0,0,1,2,1
2-Buttony-Conversion-Buttons,e0dcdcee-308a-422d-9148-0d5eb02f8e12,IN,Mobile,Google,320,441,en,0,0,5,19,1
1-Control,e0dd3d56-cb43-4104-80f5-445909148f3d,GB,Mobile,Google,375,628,en,0,0,19,15,1
2-Buttony-Conversion-Buttons,e0e7d665-7f1a-4d6b-8f74-74491fedfc68,IN,Mobile,Google,414,696,en,0,0,10,14,1
2-Buttony-Conversion-Buttons,e0f37a97-34ff-4967-82a2-1416275ad03d,US,Mobile,Google,360,615,en,0,0,5,29,1
1-Control,e0f91d11-b81a-4f6f-b07f-7aedb61a36d3,NG,Mobile,,338,472,en,0,0,0,0,1
1-Control,e0fa55de-1a75-4591-a79a-45f0ab9a7b20,NG,Mobile,,300,372,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,e0fd32f7-06e6-490e-be13-716855aa4dde,PK,Mobile,,360,615,en,0,0,2,17,1
2-Buttony-Conversion-Buttons,e0ff5497-fa41-4f0b-aef9-3b7de0a4b9bc,GR,Mobile,Google,360,560,el,0,0,0,0,1
2-Buttony-Conversion-Buttons,e1061374-b7cd-4cfd-85c6-879bc9564910,IE,Mobile,,480,441,en,0,0,2,20,1
1-Control,e106daaa-1a41-40ac-a5db-1138b973fc61,IN,Mobile,Google,360,567,en,0,0,1,4,1
2-Buttony-Conversion-Buttons,e107bdf0-fb48-4c21-81fb-89b66d9073ac,KZ,Mobile,Google,375,559,ru,0,0,0,0,1
2-Buttony-Conversion-Buttons,e10fbb94-fa2a-4aa9-bd1c-4786a9b20af9,TT,Tablet,,534,782,en,0,0,5,12,1
2-Buttony-Conversion-Buttons,e112e04e-c63c-4215-913c-ec34c3cdc6f8,IT,Mobile,,320,485,fr,0,0,5,17,1
2-Buttony-Conversion-Buttons,e1147155-f430-4942-b75e-970cdc3037f5,GR,Mobile,,320,485,el,0,0,0,0,1
2-Buttony-Conversion-Buttons,e114789f-5675-4c5d-9994-524f359685e0,US,Mobile,Google,375,591,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,e1151d40-3589-4f86-b45b-6bbca25a8ad4,EG,Mobile,Google,360,567,en,0,0,7,11,1
2-Buttony-Conversion-Buttons,e11aa96c-464b-489e-a766-1f627549aadd,TN,Mobile,,360,567,fr,0,0,6,9,1
1-Control,e127aeb2-ee1b-4a3c-a120-415d4c2e6797,NG,Mobile,,338,492,en,0,0,0,0,1
1-Control,e128f937-3df0-4e02-a2c0-3e5394a030fa,GB,Mobile,,360,616,en,0,0,2,1,1
1-Control,e12aadd4-619d-4176-9d03-1001e8eb9125,GB,Mobile,Google,360,616,en,0,0,2,1,1
2-Buttony-Conversion-Buttons,e12bc312-48b0-4b86-9961-dd30c994dbe8,GH,Mobile,,320,392,en,0,0,2,2,1
2-Buttony-Conversion-Buttons,e12dd2eb-1a43-42de-9a54-cfb9464152c8,RU,Mobile,Yandex,360,561,ru,0,0,0,0,1
1-Control,e134057e-4936-473a-9116-b30a45ede878,EG,Mobile,,360,615,en,0,0,6,7,2
2-Buttony-Conversion-Buttons,e134408b-66f3-4c2a-8203-6d8a210df1b9,RU,Mobile,Google,320,529,en,0,0,3,5,1
1-Control,e1347f2d-585c-4c2c-9cdc-2039076a2386,TH,Tablet,Google,600,951,th,0,0,5,10,1
2-Buttony-Conversion-Buttons,e13aa82a-82c9-4dfb-b7ac-27b0ddc77d3c,DE,Mobile,,360,616,de,0,0,21,21,1
1-Control,e13bd8c2-cdb1-4028-93ee-5309fccbf698,TR,Mobile,Google,375,628,tr,0,0,36,39,1
2-Buttony-Conversion-Buttons,e154f3cd-fe48-4a45-90a6-eea63171e1a1,GR,Tablet,Google,601,891,el,0,0,5,6,1
2-Buttony-Conversion-Buttons,e157a6e0-8e83-4569-aa89-4dd12a3c164a,ZW,Mobile,Google,320,546,en,0,0,10,19,1
1-Control,e15da512-567d-4683-869c-647eb920642d,US,Mobile,Google,375,647,en,0,0,1,1,1
1-Control,e161c1bd-fead-4546-8ac0-927cba125c42,BE,Mobile,Google,320,460,es,0,0,0,0,1
2-Buttony-Conversion-Buttons,e16a24fe-9e2f-4da2-832a-3ac0591201a3,NG,Mobile,Google,320,529,en,0,0,4,7,1
2-Buttony-Conversion-Buttons,e16e279c-bd52-4d6d-ab5d-0d6a6c243bce,FR,Mobile,Google,375,628,en,0,0,11,28,1
2-Buttony-Conversion-Buttons,e16f2986-2e86-4f97-b71e-c43c4dbf4740,NG,Mobile,Google,375,628,en,0,0,10,45,1
2-Buttony-Conversion-Buttons,e182055f-2ec1-4d59-b36f-c287a1bdc31f,KE,Mobile,,360,615,en,0,0,1,3,1
2-Buttony-Conversion-Buttons,e186446d-a6b1-4b02-8ea9-8406ec181974,GH,Mobile,,219,212,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,e188d218-8d96-4e8d-a396-8925483dc13e,US,Mobile,Google,375,628,en,0,0,1,2,1
1-Control,e19e49cf-5178-4ff5-ba91-92f6990d4ab4,PS,Mobile,Google,360,616,en,0,0,8,7,1
2-Buttony-Conversion-Buttons,e1a5f15a-c0fd-4ec9-8e8e-6e271c8fcf1f,BD,Mobile,Google,360,511,en,0,0,0,0,1
1-Control,e1b5bb7e-f215-4f75-95c6-95c14a4edafc,GR,Tablet,,600,892,el,0,0,10,22,1
1-Control,e1bd8cea-afee-47ff-ad39-453bbd8850bd,IN,Mobile,,360,511,en,0,0,0,0,1
1-Control,e1c7f4ab-a5f3-449c-955a-5c3e63937136,US,Mobile,,360,615,en,0,0,3,2,1
2-Buttony-Conversion-Buttons,e1d71511-62fe-49f3-8c98-cbbc8c86be75,BH,Mobile,Google,375,628,en,0,0,1,2,1
2-Buttony-Conversion-Buttons,e1da05cb-c35d-479d-b967-2986020c83f4,EG,Mobile,,360,567,en,0,0,20,15,1
2-Buttony-Conversion-Buttons,e1dfa123-0104-48d4-9656-fa5bec7c4a53,MA,Mobile,Google,414,628,fr,0,0,0,0,1
1-Control,e1e11491-378d-42ee-b85d-19e7c404585c,GH,Mobile,,343,6177,en,0,0,5,8,1
1-Control,e1e84edd-c20f-4998-8a56-1bf35020879a,IN,Mobile,,320,498,en,0,0,5,22,1
1-Control,e1f26223-86a1-4913-9943-e193d1f325c2,NG,Mobile,Google,360,615,en,0,0,4,9,1
2-Buttony-Conversion-Buttons,e1fffb18-c23b-4bbe-b963-a676ba7bddd7,AF,Mobile,Google,360,567,en,0,0,25,66,1
1-Control,e200bb5c-91c7-43f0-be24-bc0bd2214f30,IN,Mobile,Google,375,628,en,0,0,1,1,1
2-Buttony-Conversion-Buttons,e2075f7d-1bb7-4e4f-8ed1-2cd1d2256a29,GB,Mobile,Google,375,591,en,0,0,1,1,1
1-Control,e209ce78-d787-48c3-a972-6361a53e4b63,BR,Mobile,Google,360,568,pt,0,0,1,1,1
1-Control,e20ceee5-8f17-4904-a6fa-caa738160a03,NG,Mobile,Google,300,370,en,0,0,0,0,1
1-Control,e2110e82-f8a5-41a2-9ec1-d8d43d04771d,PK,Mobile,,412,708,en,0,0,6,12,1
1-Control,e212840a-893c-4138-be0c-33527bbea72b,UG,Mobile,,343,465,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,e21d5a21-95b8-498f-8a83-c4f61a328947,NG,Mobile,,500,6979,en,0,0,1,1,1
1-Control,e21f1eeb-e2e9-4120-9dad-bdd8ab3ff34d,US,Mobile,Google,375,547,en,0,0,0,0,1
1-Control,e222aac2-a270-4759-b08d-57f2b063f4ab,RW,Mobile,Google,338,493,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,e22a4a60-1fd7-43cf-a7eb-fb51aabef393,US,Mobile,Google,414,628,en,0,0,0,0,1
1-Control,e22cf896-a609-4bbb-b3e9-298164103803,GH,Mobile,,375,544,en,0,0,2,1,1
2-Buttony-Conversion-Buttons,e2307f8f-ac7a-41ce-87a0-b802c8a9770d,TR,Mobile,Google,375,559,ru,0,0,1,1,1
1-Control,e230d3e5-b405-4fcc-b5ba-91062892095d,IN,Mobile,Google,360,615,en,0,0,8,22,1
1-Control,e233c44f-ca11-417a-8a7e-4121dd6e13c7,AL,Mobile,Google,320,529,en,0,0,2,4,1
2-Buttony-Conversion-Buttons,e237eefe-0161-466c-bb5d-4af7fe5c153a,ZA,Mobile,,300,392,en,0,0,0,0,1
1-Control,e238f84c-5a70-4ca3-8ada-efa727215140,GB,Mobile,Google,360,615,en,0,0,3,1,1
1-Control,e240b404-95a1-4665-91c0-1ef5afe4f740,PK,Tablet,,600,946,en,0,0,6,16,1
2-Buttony-Conversion-Buttons,e24145d9-6206-42e8-8e34-9dec9b81a518,UG,Mobile,,338,534,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,e24441e0-c279-47ae-a787-9d84bcdfdf08,KE,Computer,,360,640,en,0,0,0,0,1
1-Control,e247d4e0-f0ca-4138-a809-485e782438e0,NG,Mobile,,338,473,en,0,0,0,0,1
1-Control,e250b6ae-297a-4e92-9123-cb445a047833,IT,Mobile,Google,667,628,es,0,0,2,134,1
2-Buttony-Conversion-Buttons,e253513b-6df2-4087-b6a7-407eedb0b377,GH,Mobile,,360,615,en,0,0,25,67,1
2-Buttony-Conversion-Buttons,e253530b-e02e-4681-b8e5-6962d5b1f79d,KE,Mobile,,320,6378,en,0,0,8,1,1
1-Control,e2561170-88ba-47bc-9b61-0c8c17d2f8f7,BR,Mobile,Google,360,616,pt,0,0,6,9,1
1-Control,e2572523-6c55-4eb5-98d4-7bd8d9e14f51,US,Mobile,,320,460,ru,0,0,0,0,1
1-Control,e2577b89-b5a6-4e4b-9091-9d4c9ee40b67,UG,Mobile,Google,360,592,en,0,0,1,2,1
1-Control,e260641c-cb27-4197-9d99-fb1b730a0b09,PK,Mobile,Google,320,508,en,0,0,5,4,1
1-Control,e2702c82-fa9b-499e-ab1a-c889ae09937e,IN,Mobile,Google,360,568,en,0,0,3,8,1
1-Control,e2769d48-7e99-4994-91ae-8c88a50d9d5f,LB,Mobile,Google,360,567,en,0,0,2,1,1
1-Control,e281cb2c-4581-4ef9-843c-8c3d64a490e1,NG,Mobile,Google,390,650,en,0,0,1,4,1
1-Control,e289ee91-feb1-426f-9c27-a3aa7e190639,UG,Mobile,,400,584,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,e2a2d0ad-1b1c-470c-beea-5dafca1d52f1,BA,Mobile,Google,360,615,hr,0,0,1,1,1
1-Control,e2aa5a5a-45aa-4dd5-9807-3f9816163e7b,NG,Mobile,,492,372,en,0,0,7,1,2
2-Buttony-Conversion-Buttons,e2aa5dcb-063f-460f-9c5c-d6899ac4cd2b,GB,Mobile,Google,375,628,en,0,0,1,3,1
1-Control,e2b14cb4-b8db-48b2-99c6-35351c90ed14,IN,Mobile,,720,596,en,0,0,5,8,1
2-Buttony-Conversion-Buttons,e2b5ac29-dd0f-4c5f-a38d-b8417f2aa37c,DE,Mobile,Google,360,616,de,0,0,5,9,1
1-Control,e2b7de71-eed4-434a-9f6d-60137b9a05a4,IN,Mobile,Google,300,392,en,0,0,0,0,1
1-Control,e2bb7b67-4b18-4d43-8c00-1a74e58f93b9,GH,Mobile,Google,568,320,en,0,0,1,5,1
2-Buttony-Conversion-Buttons,e2bd792e-1d33-48a4-a060-73a5862fe519,GB,Mobile,Google,320,460,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,e2be259d-ac38-4748-afe7-faec114fb682,IT,Mobile,Google,320,492,en,0,0,0,0,1
1-Control,e2bf97e5-8658-4483-a0e7-e1b1e752453b,BE,Mobile,Google,360,567,en,0,0,2,4,1
1-Control,e2c130dd-a4dc-4e02-b2f2-56ecb1b33187,HR,Mobile,,640,571,en,0,0,72,84,2
1-Control,e2d5ecef-efa9-46fa-92b7-cd13a2ac9a0b,CA,Mobile,Google,320,460,en,0,0,0,0,1
1-Control,e2d88674-c029-47ad-992f-0e7cb6d60849,US,Mobile,Google,375,628,en,0,0,9,11,1
1-Control,e2ddd586-d7d8-4306-850e-d47fde3908d9,US,Mobile,,375,628,en,0,0,4,4,1
1-Control,e2e2d7c1-9731-4869-a44f-ea8d41f390e5,US,Mobile,Google,360,615,en,0,0,1,16,2
1-Control,e2e3e6c4-fdf7-420b-8cb0-1b527cd08449,TZ,Mobile,,258,325,en,0,0,0,0,2
2-Buttony-Conversion-Buttons,e2e4b45c-a2c7-42e6-a67a-6ee6d695edf7,BB,Mobile,,360,615,en,0,0,4,11,1
2-Buttony-Conversion-Buttons,e2ebe695-d4a4-43ec-84ec-956f25360e97,DE,Mobile,,360,615,en,0,0,12,24,1
2-Buttony-Conversion-Buttons,e2f9ec66-66bf-4261-8a3d-b48b9f966183,NG,Mobile,,320,6608,en,0,0,4,2,1
2-Buttony-Conversion-Buttons,e2fddd49-5fdd-4b2f-96c9-db21606758ce,LB,Mobile,Google,375,628,en,0,0,30,68,1
2-Buttony-Conversion-Buttons,e308acbd-12f9-459b-b6cf-de3d61c82e99,IN,Mobile,,412,708,en,0,0,13,25,1
1-Control,e31747d0-9a40-4bef-9e89-7c0379fd0726,RO,Mobile,Google,320,529,en,0,0,1,6,1
2-Buttony-Conversion-Buttons,e337188f-2cc6-4502-b00b-7c8b029b40d9,AZ,Mobile,Google,360,559,ru,0,0,0,0,1
2-Buttony-Conversion-Buttons,e33eeefc-7ab3-4e23-890a-6711ab932c1d,IN,Mobile,Google,360,511,en,0,0,1,1,1
2-Buttony-Conversion-Buttons,e340df7f-492b-4e26-88db-eb9622483dc7,FR,Mobile,Google,375,628,fr,0,0,1,2,1
1-Control,e345bf56-6c0b-44ad-a640-ce853f2d9208,MA,Mobile,,360,615,fr,0,0,5,15,1
1-Control,e34dbb7e-1a3f-4d8d-9d21-668b693767e9,US,Mobile,Google,375,628,en,0,0,8,14,1
1-Control,e35f31b7-aa33-47b6-bce3-6e1e95d55895,IN,Mobile,Google,320,480,en,0,0,1,3,1
2-Buttony-Conversion-Buttons,e3631b14-5b5b-46ff-bb9e-d7280f9a4b62,IN,Mobile,,720,476,en,0,0,8,14,1
1-Control,e3669f7e-cfce-4467-aeeb-bbe6821ba9cc,KW,Mobile,Google,360,616,en,0,0,7,20,2
2-Buttony-Conversion-Buttons,e36ca5a1-95b7-4108-b801-c40ee3ffc4b1,ES,Mobile,Google,320,529,ru,0,0,1,2,1
1-Control,e36e5cd7-e9ce-4d7c-bb7e-8749a63e360f,NG,Mobile,Google,375,628,en,0,0,9,36,1
2-Buttony-Conversion-Buttons,e3702189-cf42-487e-959c-e8551d8a1855,PH,Mobile,Google,360,615,en,0,0,5,6,1
1-Control,e3744d9e-331d-4a2b-ba83-7074dcfa2185,TR,Mobile,Google,375,559,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,e3762f40-d6d0-46ad-9300-dc0d3303a20e,IN,Mobile,Google,300,372,en,0,0,0,0,1
1-Control,e37b0654-e1dd-4af1-91d2-ac79463d5e10,NG,Mobile,,400,601,en,0,0,0,0,1
1-Control,e393d06d-b945-41f6-bcbb-aadbec309047,ET,Mobile,Google,320,544,en,0,0,2,15,1
1-Control,e396cce6-99c3-4596-b6ad-fe0bc71a4082,ZW,Mobile,Google,219,190,en,0,0,0,0,1
1-Control,e3993e2d-c876-4c04-8fdd-2adb1d8bd302,BR,Mobile,Google,360,616,pt,0,0,1,2,1
1-Control,e3a080a7-8215-442c-825b-8dc87b13f0ab,AT,Mobile,,360,560,de,0,0,0,0,1
2-Buttony-Conversion-Buttons,e3a3a06b-9fd6-4659-ad48-18d99f995ab7,BR,Mobile,Google,360,568,pt,0,0,9,2,1
1-Control,e3a53f7d-814f-4a5a-8809-b52a6550b028,AZ,Mobile,,360,615,ru,0,0,3,12,1
